"id";"id_subj";"time";"session";"id_grp";"grp";"round";"period";"sig";"links";"choice";"hist";"active"
"1";"26";"0";"1";"34";"1";"1";"1";"2";"[6,15,22,24,29,30,31,32]";"0";"0";"1"
"2";"29";"0";"1";"27";"1";"1";"1";"1";"[16,18,20,25]";"0";"0";"1"
"3";"1";"0";"1";"30";"1";"1";"1";"1";"[6,15,19,24,31,34,37]";"0";"0";"1"
"4";"28";"0";"1";"38";"1";"1";"1";"1";"[2,4,20,36,39,40]";"0";"0";"1"
"5";"22";"0";"1";"6";"1";"1";"1";"1";"[8,15,24,30,34]";"0";"0";"1"
"6";"33";"0";"1";"2";"1";"1";"1";"1";"[4,38]";"0";"0";"1"
"7";"38";"0";"1";"29";"1";"1";"1";"2";"[9,10,15,24,32,34,37]";"0";"0";"1"
"8";"6";"0";"1";"5";"1";"1";"1";"1";"[12,22,32]";"0";"0";"1"
"9";"27";"0";"1";"13";"1";"1";"1";"2";"[1,3,9,21,23,37]";"0";"0";"1"
"10";"8";"0";"1";"31";"1";"1";"1";"1";"[15,19,24,30,34]";"0";"0";"1"
"11";"16";"0";"1";"20";"1";"1";"1";"1";"[8,27,38]";"0";"0";"1"
"12";"3";"0";"1";"4";"1";"1";"1";"1";"[2,33,38]";"0";"0";"1"
"13";"9";"0";"1";"33";"1";"1";"1";"1";"[4,28]";"0";"0";"1"
"14";"36";"0";"1";"3";"1";"1";"1";"1";"[1,9,10,13,16,18]";"0";"0";"1"
"15";"13";"0";"1";"32";"1";"1";"1";"2";"[5,15,19,22,24,29,34]";"0";"0";"1"
"16";"14";"0";"1";"11";"1";"1";"1";"2";"[16,18]";"0";"0";"1"
"17";"31";"0";"1";"19";"1";"1";"1";"1";"[17,30,31,32]";"0";"0";"1"
"18";"21";"0";"1";"1";"1";"1";"1";"1";"[3,9,13,23]";"0";"0";"1"
"19";"37";"0";"1";"36";"1";"1";"1";"1";"[21,38,39]";"0";"0";"1"
"20";"35";"0";"1";"14";"1";"1";"1";"2";"[26,35,40]";"0";"0";"1"
"21";"7";"0";"1";"40";"1";"1";"1";"1";"[7,14,38]";"0";"0";"1"
"22";"19";"0";"1";"10";"1";"1";"1";"1";"[3,9,29,37]";"0";"0";"1"
"23";"11";"0";"1";"7";"1";"1";"1";"2";"[28,40]";"0";"0";"1"
"24";"32";"0";"1";"25";"1";"1";"1";"2";"[27]";"0";"0";"1"
"25";"15";"0";"1";"16";"1";"1";"1";"1";"[3,11,18,27]";"0";"0";"1"
"26";"39";"0";"1";"37";"1";"1";"1";"1";"[9,10,13,29,30]";"0";"0";"1"
"27";"20";"0";"1";"17";"1";"1";"1";"1";"[19]";"0";"0";"1"
"28";"24";"0";"1";"22";"1";"1";"1";"1";"[5,12,32,34]";"0";"0";"1"
"29";"4";"0";"1";"28";"1";"1";"1";"1";"[7,33]";"0";"0";"1"
"30";"23";"0";"1";"18";"1";"1";"1";"1";"[3,11,16,27]";"0";"0";"1"
"31";"40";"0";"1";"9";"1";"1";"1";"2";"[1,3,10,13,29,37]";"0";"0";"1"
"32";"30";"0";"1";"24";"1";"1";"1";"1";"[6,15,29,30,31,32,34]";"0";"0";"1"
"33";"25";"0";"1";"26";"1";"1";"1";"2";"[14,35]";"0";"0";"1"
