"id";"id_subj";"time";"session";"id_grp";"grp";"round";"period";"sig";"links";"choice";"hist";"active"
"1";"15";"0";"1";"22";"1";"1";"1";"1";"[14,26,27,39]";"0";"0";"1"
"2";"14";"0";"1";"29";"1";"1";"1";"1";"[3,9,12,31,39]";"0";"0";"1"
"3";"18";"0";"1";"9";"1";"1";"1";"2";"[29,35]";"0";"0";"1"
"4";"39";"0";"1";"5";"1";"1";"1";"2";"[6,11,21,31]";"0";"0";"1"
"5";"28";"0";"1";"1";"1";"1";"1";"2";"[4,16,17]";"0";"0";"1"
"6";"8";"0";"1";"7";"1";"1";"1";"1";"[3,8,17,20]";"0";"0";"1"
"7";"19";"0";"1";"6";"1";"1";"1";"1";"[5,26,32]";"0";"0";"1"
"8";"22";"0";"1";"25";"1";"1";"1";"1";"[4,15,17,20,26]";"0";"0";"1"
"9";"3";"0";"1";"30";"1";"1";"1";"1";"[13]";"0";"0";"1"
"10";"31";"0";"1";"18";"1";"1";"1";"2";"[17,23]";"0";"0";"1"
"11";"20";"0";"1";"36";"1";"1";"1";"1";"[2,21,24,32]";"0";"0";"1"
"12";"16";"0";"1";"13";"1";"1";"1";"1";"[21,30]";"0";"0";"1"
"13";"40";"0";"1";"39";"1";"1";"1";"1";"[2,19,22,29]";"0";"0";"1"
"14";"38";"0";"1";"4";"1";"1";"1";"1";"[1,14,17,25]";"0";"0";"1"
"15";"5";"0";"1";"33";"1";"1";"1";"1";"[10,21,32,37]";"0";"0";"1"
"16";"12";"0";"1";"38";"1";"1";"1";"1";"[10,17]";"0";"0";"1"
"17";"30";"0";"1";"37";"1";"1";"1";"2";"[14,27,33]";"0";"0";"1"
"18";"27";"0";"1";"23";"1";"1";"1";"2";"[18,27,40]";"0";"0";"1"
"19";"9";"0";"1";"24";"1";"1";"1";"1";"[16,27,28,36]";"0";"0";"1"
"20";"33";"0";"1";"15";"1";"1";"1";"2";"[2,3,11,25]";"0";"0";"1"
"21";"11";"0";"1";"17";"1";"1";"1";"1";"[1,4,7,14,18,25,28,38]";"0";"0";"1"
"22";"32";"0";"1";"21";"1";"1";"1";"2";"[5,13,16,26,28,31,32,33,36]";"0";"0";"1"
"23";"35";"0";"1";"35";"1";"1";"1";"1";"[9,11]";"0";"0";"1"
"24";"25";"0";"1";"26";"1";"1";"1";"1";"[6,11,19,21,22,25,28,32,40]";"0";"0";"1"
"25";"6";"0";"1";"28";"1";"1";"1";"1";"[10,17,21,24,26,34]";"0";"0";"1"
"26";"23";"0";"1";"10";"1";"1";"1";"1";"[12,19,28,33,38]";"0";"0";"1"
"27";"37";"0";"1";"8";"1";"1";"1";"1";"[7,14,16]";"0";"0";"1"
"28";"21";"0";"1";"34";"1";"1";"1";"2";"[28]";"0";"0";"1"
"29";"1";"0";"1";"32";"1";"1";"1";"1";"[6,21,26,33,36]";"0";"0";"1"
"30";"26";"0";"1";"11";"1";"1";"1";"1";"[5,15,26,35]";"0";"0";"1"
"31";"24";"0";"1";"16";"1";"1";"1";"2";"[1,3,8,21,24]";"0";"0";"1"
"32";"7";"0";"1";"12";"1";"1";"1";"1";"[10,29]";"0";"0";"1"
"33";"4";"0";"1";"40";"1";"1";"1";"1";"[3,14,23,26]";"0";"0";"1"
"34";"13";"0";"1";"14";"1";"1";"1";"1";"[4,8,17,22,37,40]";"0";"0";"1"
"35";"29";"0";"1";"2";"1";"1";"1";"1";"[15,36,39]";"0";"0";"1"
"36";"10";"0";"1";"19";"1";"1";"1";"1";"[10,26,27,39]";"0";"0";"1"
"37";"2";"0";"1";"3";"1";"1";"1";"1";"[7,15,16,20,29,40]";"0";"0";"1"
"38";"34";"0";"1";"27";"1";"1";"1";"1";"[19,22,23,24,37]";"0";"0";"1"
"39";"17";"0";"1";"31";"1";"1";"1";"1";"[5,21,29]";"0";"0";"1"
"40";"36";"0";"1";"20";"1";"1";"1";"1";"[3,7,25]";"0";"0";"1"
"41";"11";"5";"1";"17";"1";"1";"1";"1";"[1,4,7,14,18,25,28,38]";"1";"0";"1"
"42";"21";"6";"1";"34";"1";"1";"1";"2";"[28]";"2";"0";"1"
"43";"15";"6";"1";"22";"1";"1";"1";"1";"[14,26,27,39]";"1";"0";"1"
"44";"28";"6";"1";"1";"1";"1";"1";"2";"[4,16,17]";"2";"0";"1"
"45";"11";"6";"1";"17";"1";"1";"1";"1";"[1,4,7,14,18,25,28,38]";"1";"0";"1"
"46";"5";"6";"1";"33";"1";"1";"1";"1";"[10,21,32,37]";"1";"0";"1"
"47";"31";"6";"1";"18";"1";"1";"1";"2";"[17,23]";"2";"0";"1"
"48";"21";"7";"1";"34";"1";"1";"1";"2";"[28]";"2";"0";"1"
"49";"15";"7";"1";"22";"1";"1";"1";"1";"[14,26,27,39]";"1";"0";"1"
"50";"28";"7";"1";"1";"1";"1";"1";"2";"[4,16,17]";"2";"0";"1"
"51";"8";"7";"1";"7";"1";"1";"1";"1";"[3,8,17,20]";"1";"0";"1"
"52";"32";"7";"1";"21";"1";"1";"1";"2";"[5,13,16,26,28,31,32,33,36]";"2";"0";"1"
"53";"33";"7";"1";"15";"1";"1";"1";"2";"[2,3,11,25]";"2";"0";"1"
"54";"7";"7";"1";"12";"1";"1";"1";"1";"[10,29]";"1";"0";"1"
"55";"30";"7";"1";"37";"1";"1";"1";"2";"[14,27,33]";"2";"0";"1"
"56";"5";"7";"1";"33";"1";"1";"1";"1";"[10,21,32,37]";"1";"0";"1"
"57";"35";"7";"1";"35";"1";"1";"1";"1";"[9,11]";"1";"0";"1"
"58";"31";"7";"1";"18";"1";"1";"1";"2";"[17,23]";"2";"0";"1"
"59";"40";"7";"1";"39";"1";"1";"1";"1";"[2,19,22,29]";"1";"0";"1"
"60";"8";"8";"1";"7";"1";"1";"1";"1";"[3,8,17,20]";"1";"0";"1"
"61";"32";"8";"1";"21";"1";"1";"1";"2";"[5,13,16,26,28,31,32,33,36]";"2";"0";"1"
"62";"33";"8";"1";"15";"1";"1";"1";"2";"[2,3,11,25]";"2";"0";"1"
"63";"37";"8";"1";"8";"1";"1";"1";"1";"[7,14,16]";"1";"0";"1"
"64";"14";"8";"1";"29";"1";"1";"1";"1";"[3,9,12,31,39]";"1";"0";"1"
"65";"7";"8";"1";"12";"1";"1";"1";"1";"[10,29]";"1";"0";"1"
"66";"30";"8";"1";"37";"1";"1";"1";"2";"[14,27,33]";"2";"0";"1"
"67";"35";"8";"1";"35";"1";"1";"1";"1";"[9,11]";"1";"0";"1"
"68";"24";"8";"1";"16";"1";"1";"1";"2";"[1,3,8,21,24]";"2";"0";"1"
"69";"40";"8";"1";"39";"1";"1";"1";"1";"[2,19,22,29]";"1";"0";"1"
"70";"9";"8";"1";"24";"1";"1";"1";"1";"[16,27,28,36]";"1";"0";"1"
"71";"2";"8";"1";"3";"1";"1";"1";"1";"[7,15,16,20,29,40]";"1";"0";"1"
"72";"3";"9";"1";"30";"1";"1";"1";"1";"[13]";"1";"0";"1"
"73";"10";"9";"1";"19";"1";"1";"1";"1";"[10,26,27,39]";"1";"0";"1"
"74";"1";"9";"1";"32";"1";"1";"1";"1";"[6,21,26,33,36]";"1";"0";"1"
"75";"37";"9";"1";"8";"1";"1";"1";"1";"[7,14,16]";"1";"0";"1"
"76";"14";"9";"1";"29";"1";"1";"1";"1";"[3,9,12,31,39]";"1";"0";"1"
"77";"24";"9";"1";"16";"1";"1";"1";"2";"[1,3,8,21,24]";"2";"0";"1"
"78";"9";"9";"1";"24";"1";"1";"1";"1";"[16,27,28,36]";"1";"0";"1"
"79";"27";"9";"1";"23";"1";"1";"1";"2";"[18,27,40]";"2";"0";"1"
"80";"2";"9";"1";"3";"1";"1";"1";"1";"[7,15,16,20,29,40]";"1";"0";"1"
"81";"3";"10";"1";"30";"1";"1";"1";"1";"[13]";"1";"0";"1"
"82";"10";"10";"1";"19";"1";"1";"1";"1";"[10,26,27,39]";"1";"0";"1"
"83";"1";"10";"1";"32";"1";"1";"1";"1";"[6,21,26,33,36]";"1";"0";"1"
"84";"17";"10";"1";"31";"1";"1";"1";"1";"[5,21,29]";"2";"0";"1"
"85";"26";"10";"1";"11";"1";"1";"1";"1";"[5,15,26,35]";"1";"0";"1"
"86";"18";"10";"1";"9";"1";"1";"1";"2";"[29,35]";"2";"0";"1"
"87";"27";"10";"1";"23";"1";"1";"1";"2";"[18,27,40]";"2";"0";"1"
"88";"25";"11";"1";"26";"1";"1";"1";"1";"[6,11,19,21,22,25,28,32,40]";"1";"0";"1"
"89";"17";"11";"1";"31";"1";"1";"1";"1";"[5,21,29]";"2";"0";"1"
"90";"26";"11";"1";"11";"1";"1";"1";"1";"[5,15,26,35]";"1";"0";"1"
"91";"18";"11";"1";"9";"1";"1";"1";"2";"[29,35]";"2";"0";"1"
"92";"29";"11";"1";"2";"1";"1";"1";"1";"[15,36,39]";"1";"0";"1"
"93";"16";"11";"1";"13";"1";"1";"1";"1";"[21,30]";"1";"0";"1"
"94";"25";"12";"1";"26";"1";"1";"1";"1";"[6,11,19,21,22,25,28,32,40]";"1";"0";"1"
"95";"39";"12";"1";"5";"1";"1";"1";"2";"[6,11,21,31]";"2";"0";"1"
"96";"19";"12";"1";"6";"1";"1";"1";"1";"[5,26,32]";"1";"0";"1"
"97";"16";"12";"1";"13";"1";"1";"1";"1";"[21,30]";"1";"0";"1"
"98";"29";"12";"1";"2";"1";"1";"1";"1";"[15,36,39]";"1";"0";"1"
"99";"6";"13";"1";"28";"1";"1";"1";"1";"[10,17,21,24,26,34]";"1";"0";"1"
"100";"39";"13";"1";"5";"1";"1";"1";"2";"[6,11,21,31]";"2";"0";"1"
"101";"19";"13";"1";"6";"1";"1";"1";"1";"[5,26,32]";"1";"0";"1"
"102";"6";"14";"1";"28";"1";"1";"1";"1";"[10,17,21,24,26,34]";"1";"0";"1"
"103";"23";"14";"1";"10";"1";"1";"1";"1";"[12,19,28,33,38]";"2";"0";"1"
"104";"4";"14";"1";"40";"1";"1";"1";"1";"[3,14,23,26]";"1";"0";"1"
"105";"38";"14";"1";"4";"1";"1";"1";"1";"[1,14,17,25]";"1";"0";"1"
"106";"23";"15";"1";"10";"1";"1";"1";"1";"[12,19,28,33,38]";"2";"0";"1"
"107";"4";"15";"1";"40";"1";"1";"1";"1";"[3,14,23,26]";"1";"0";"1"
"108";"38";"15";"1";"4";"1";"1";"1";"1";"[1,14,17,25]";"1";"0";"1"
"109";"22";"16";"1";"25";"1";"1";"1";"1";"[4,15,17,20,26]";"2";"0";"1"
"110";"22";"17";"1";"25";"1";"1";"1";"1";"[4,15,17,20,26]";"2";"0";"1"
"111";"13";"17";"1";"14";"1";"1";"1";"1";"[4,8,17,22,37,40]";"1";"0";"1"
"112";"13";"18";"1";"14";"1";"1";"1";"1";"[4,8,17,22,37,40]";"1";"0";"1"
"113";"36";"19";"1";"20";"1";"1";"1";"1";"[3,7,25]";"1";"0";"1"
"114";"36";"20";"1";"20";"1";"1";"1";"1";"[3,7,25]";"1";"0";"1"
"115";"20";"21";"1";"36";"1";"1";"1";"1";"[2,21,24,32]";"1";"0";"1"
"116";"34";"22";"1";"27";"1";"1";"1";"1";"[19,22,23,24,37]";"1";"0";"1"
"117";"20";"22";"1";"36";"1";"1";"1";"1";"[2,21,24,32]";"1";"0";"1"
"118";"34";"23";"1";"27";"1";"1";"1";"1";"[19,22,23,24,37]";"1";"0";"1"
"119";"12";"23";"1";"38";"1";"1";"1";"1";"[10,17]";"1";"0";"1"
"120";"12";"24";"1";"38";"1";"1";"1";"1";"[10,17]";"1";"0";"1"
"121";"40";"4";"1";"39";"1";"1";"2";"1";"[2,19,22,29]";"1";"0";"1"
"122";"8";"4";"1";"7";"1";"1";"2";"1";"[3,8,17,20]";"1";"0";"1"
"123";"28";"5";"1";"1";"1";"1";"2";"2";"[4,16,17]";"2";"0";"1"
"124";"12";"5";"1";"38";"1";"1";"2";"1";"[10,17]";"1";"0";"1"
"125";"40";"5";"1";"39";"1";"1";"2";"1";"[2,19,22,29]";"1";"0";"1"
"126";"10";"5";"1";"19";"1";"1";"2";"1";"[10,26,27,39]";"1";"0";"1"
"127";"8";"5";"1";"7";"1";"1";"2";"1";"[3,8,17,20]";"1";"0";"1"
"128";"17";"5";"1";"31";"1";"1";"2";"1";"[5,21,29]";"2";"0";"1"
"129";"28";"6";"1";"1";"1";"1";"2";"2";"[4,16,17]";"2";"0";"1"
"130";"12";"6";"1";"38";"1";"1";"2";"1";"[10,17]";"1";"0";"1"
"131";"10";"6";"1";"19";"1";"1";"2";"1";"[10,26,27,39]";"1";"0";"1"
"132";"7";"6";"1";"12";"1";"1";"2";"1";"[10,29]";"1";"0";"1"
"133";"9";"6";"1";"24";"1";"1";"2";"1";"[16,27,28,36]";"1";"0";"1"
"134";"17";"6";"1";"31";"1";"1";"2";"1";"[5,21,29]";"2";"0";"1"
"135";"14";"6";"1";"29";"1";"1";"2";"1";"[3,9,12,31,39]";"1";"0";"1"
"136";"31";"6";"1";"18";"1";"1";"2";"2";"[17,23]";"2";"0";"1"
"137";"5";"7";"1";"33";"1";"1";"2";"1";"[10,21,32,37]";"2";"0";"1"
"138";"7";"7";"1";"12";"1";"1";"2";"1";"[10,29]";"1";"0";"1"
"139";"9";"7";"1";"24";"1";"1";"2";"1";"[16,27,28,36]";"1";"0";"1"
"140";"19";"7";"1";"6";"1";"1";"2";"1";"[5,26,32]";"1";"0";"1"
"141";"14";"7";"1";"29";"1";"1";"2";"1";"[3,9,12,31,39]";"1";"0";"1"
"142";"31";"7";"1";"18";"1";"1";"2";"2";"[17,23]";"2";"0";"1"
"143";"5";"8";"1";"33";"1";"1";"2";"1";"[10,21,32,37]";"2";"0";"1"
"144";"1";"8";"1";"32";"1";"1";"2";"1";"[6,21,26,33,36]";"1";"0";"1"
"145";"22";"8";"1";"25";"1";"1";"2";"1";"[4,15,17,20,26]";"1";"0";"1"
"146";"19";"8";"1";"6";"1";"1";"2";"1";"[5,26,32]";"1";"0";"1"
"147";"15";"8";"1";"22";"1";"1";"2";"1";"[14,26,27,39]";"1";"0";"1"
"148";"3";"9";"1";"30";"1";"1";"2";"1";"[13]";"1";"0";"1"
"149";"1";"9";"1";"32";"1";"1";"2";"1";"[6,21,26,33,36]";"1";"0";"1"
"150";"21";"9";"1";"34";"1";"1";"2";"2";"[28]";"2";"0";"1"
"151";"22";"9";"1";"25";"1";"1";"2";"1";"[4,15,17,20,26]";"1";"0";"1"
"152";"26";"9";"1";"11";"1";"1";"2";"1";"[5,15,26,35]";"1";"0";"1"
"153";"15";"9";"1";"22";"1";"1";"2";"1";"[14,26,27,39]";"1";"0";"1"
"154";"3";"10";"1";"30";"1";"1";"2";"1";"[13]";"1";"0";"1"
"155";"2";"10";"1";"3";"1";"1";"2";"1";"[7,15,16,20,29,40]";"1";"0";"1"
"156";"37";"10";"1";"8";"1";"1";"2";"1";"[7,14,16]";"1";"0";"1"
"157";"21";"10";"1";"34";"1";"1";"2";"2";"[28]";"2";"0";"1"
"158";"26";"10";"1";"11";"1";"1";"2";"1";"[5,15,26,35]";"1";"0";"1"
"159";"35";"10";"1";"35";"1";"1";"2";"1";"[9,11]";"1";"0";"1"
"160";"27";"10";"1";"23";"1";"1";"2";"2";"[18,27,40]";"2";"0";"1"
"161";"2";"11";"1";"3";"1";"1";"2";"1";"[7,15,16,20,29,40]";"1";"0";"1"
"162";"24";"11";"1";"16";"1";"1";"2";"2";"[1,3,8,21,24]";"2";"0";"1"
"163";"37";"11";"1";"8";"1";"1";"2";"1";"[7,14,16]";"1";"0";"1"
"164";"35";"11";"1";"35";"1";"1";"2";"1";"[9,11]";"1";"0";"1"
"165";"27";"11";"1";"23";"1";"1";"2";"2";"[18,27,40]";"2";"0";"1"
"166";"33";"12";"1";"15";"1";"1";"2";"2";"[2,3,11,25]";"2";"0";"1"
"167";"24";"12";"1";"16";"1";"1";"2";"2";"[1,3,8,21,24]";"2";"0";"1"
"168";"20";"12";"1";"36";"1";"1";"2";"1";"[2,21,24,32]";"1";"0";"1"
"169";"11";"12";"1";"17";"1";"1";"2";"1";"[1,4,7,14,18,25,28,38]";"1";"0";"1"
"170";"25";"12";"1";"26";"1";"1";"2";"1";"[6,11,19,21,22,25,28,32,40]";"1";"0";"1"
"171";"6";"13";"1";"28";"1";"1";"2";"1";"[10,17,21,24,26,34]";"1";"0";"1"
"172";"33";"13";"1";"15";"1";"1";"2";"2";"[2,3,11,25]";"2";"0";"1"
"173";"20";"13";"1";"36";"1";"1";"2";"1";"[2,21,24,32]";"1";"0";"1"
"174";"11";"13";"1";"17";"1";"1";"2";"1";"[1,4,7,14,18,25,28,38]";"1";"0";"1"
"175";"25";"13";"1";"26";"1";"1";"2";"1";"[6,11,19,21,22,25,28,32,40]";"1";"0";"1"
"176";"6";"14";"1";"28";"1";"1";"2";"1";"[10,17,21,24,26,34]";"1";"0";"1"
"177";"38";"14";"1";"4";"1";"1";"2";"1";"[1,14,17,25]";"1";"0";"1"
"178";"39";"14";"1";"5";"1";"1";"2";"2";"[6,11,21,31]";"2";"0";"1"
"179";"13";"14";"1";"14";"1";"1";"2";"1";"[4,8,17,22,37,40]";"1";"0";"1"
"180";"18";"15";"1";"9";"1";"1";"2";"2";"[29,35]";"2";"0";"1"
"181";"38";"15";"1";"4";"1";"1";"2";"1";"[1,14,17,25]";"1";"0";"1"
"182";"29";"15";"1";"2";"1";"1";"2";"1";"[15,36,39]";"1";"0";"1"
"183";"39";"15";"1";"5";"1";"1";"2";"2";"[6,11,21,31]";"2";"0";"1"
"184";"13";"15";"1";"14";"1";"1";"2";"1";"[4,8,17,22,37,40]";"1";"0";"1"
"185";"18";"16";"1";"9";"1";"1";"2";"2";"[29,35]";"2";"0";"1"
"186";"29";"16";"1";"2";"1";"1";"2";"1";"[15,36,39]";"1";"0";"1"
"187";"16";"18";"1";"13";"1";"1";"2";"1";"[21,30]";"1";"0";"1"
"188";"16";"19";"1";"13";"1";"1";"2";"1";"[21,30]";"1";"0";"1"
"189";"30";"20";"1";"37";"1";"1";"2";"2";"[14,27,33]";"1";"0";"1"
"190";"30";"21";"1";"37";"1";"1";"2";"2";"[14,27,33]";"1";"0";"1"
"191";"4";"24";"1";"40";"1";"1";"2";"1";"[3,14,23,26]";"1";"0";"1"
"192";"23";"24";"1";"10";"1";"1";"2";"1";"[12,19,28,33,38]";"2";"0";"1"
"193";"34";"24";"1";"27";"1";"1";"2";"1";"[19,22,23,24,37]";"1";"0";"1"
"194";"36";"24";"1";"20";"1";"1";"2";"1";"[3,7,25]";"1";"0";"1"
"195";"4";"25";"1";"40";"1";"1";"2";"1";"[3,14,23,26]";"1";"0";"1"
"196";"23";"25";"1";"10";"1";"1";"2";"1";"[12,19,28,33,38]";"2";"0";"1"
"197";"34";"25";"1";"27";"1";"1";"2";"1";"[19,22,23,24,37]";"1";"0";"1"
"198";"36";"25";"1";"20";"1";"1";"2";"1";"[3,7,25]";"1";"0";"1"
"199";"32";"26";"1";"21";"1";"1";"2";"2";"[5,13,16,26,28,31,32,33,36]";"1";"0";"1"
"200";"32";"27";"1";"21";"1";"1";"2";"2";"[5,13,16,26,28,31,32,33,36]";"1";"0";"1"
"201";"40";"3";"1";"39";"1";"1";"3";"1";"[2,19,22,29]";"1";"0";"1"
"202";"30";"3";"1";"37";"1";"1";"3";"2";"[14,27,33]";"0";"1";"1"
"203";"7";"3";"1";"12";"1";"1";"3";"1";"[10,29]";"1";"0";"1"
"204";"10";"3";"1";"19";"1";"1";"3";"1";"[10,26,27,39]";"1";"0";"1"
"205";"36";"4";"1";"20";"1";"1";"3";"1";"[3,7,25]";"1";"0";"1"
"206";"40";"4";"1";"39";"1";"1";"3";"1";"[2,19,22,29]";"1";"0";"1"
"207";"3";"4";"1";"30";"1";"1";"3";"1";"[13]";"1";"0";"1"
"208";"5";"4";"1";"33";"1";"1";"3";"1";"[10,21,32,37]";"1";"0";"1"
"209";"7";"4";"1";"12";"1";"1";"3";"1";"[10,29]";"1";"0";"1"
"210";"15";"4";"1";"22";"1";"1";"3";"1";"[14,26,27,39]";"1";"0";"1"
"211";"6";"4";"1";"28";"1";"1";"3";"1";"[10,17,21,24,26,34]";"1";"0";"1"
"212";"10";"4";"1";"19";"1";"1";"3";"1";"[10,26,27,39]";"1";"0";"1"
"213";"9";"4";"1";"24";"1";"1";"3";"1";"[16,27,28,36]";"1";"0";"1"
"214";"30";"4";"1";"37";"1";"1";"3";"2";"[14,27,33]";"0";"2";"1"
"215";"36";"5";"1";"20";"1";"1";"3";"1";"[3,7,25]";"1";"0";"1"
"216";"3";"5";"1";"30";"1";"1";"3";"1";"[13]";"1";"0";"1"
"217";"5";"5";"1";"33";"1";"1";"3";"1";"[10,21,32,37]";"1";"0";"1"
"218";"20";"5";"1";"36";"1";"1";"3";"1";"[2,21,24,32]";"1";"0";"1"
"219";"15";"5";"1";"22";"1";"1";"3";"1";"[14,26,27,39]";"1";"0";"1"
"220";"6";"5";"1";"28";"1";"1";"3";"1";"[10,17,21,24,26,34]";"1";"0";"1"
"221";"28";"5";"1";"1";"1";"1";"3";"2";"[4,16,17]";"2";"0";"1"
"222";"33";"5";"1";"15";"1";"1";"3";"2";"[2,3,11,25]";"1";"0";"1"
"223";"9";"5";"1";"24";"1";"1";"3";"1";"[16,27,28,36]";"1";"0";"1"
"224";"17";"6";"1";"31";"1";"1";"3";"1";"[5,21,29]";"2";"0";"1"
"225";"26";"6";"1";"11";"1";"1";"3";"1";"[5,15,26,35]";"1";"0";"1"
"226";"14";"6";"1";"29";"1";"1";"3";"1";"[3,9,12,31,39]";"1";"0";"1"
"227";"24";"6";"1";"16";"1";"1";"3";"2";"[1,3,8,21,24]";"2";"0";"1"
"228";"8";"6";"1";"7";"1";"1";"3";"1";"[3,8,17,20]";"0";"1";"1"
"229";"20";"6";"1";"36";"1";"1";"3";"1";"[2,21,24,32]";"1";"0";"1"
"230";"28";"6";"1";"1";"1";"1";"3";"2";"[4,16,17]";"2";"0";"1"
"231";"1";"6";"1";"32";"1";"1";"3";"1";"[6,21,26,33,36]";"1";"0";"1"
"232";"33";"6";"1";"15";"1";"1";"3";"2";"[2,3,11,25]";"1";"0";"1"
"233";"17";"7";"1";"31";"1";"1";"3";"1";"[5,21,29]";"2";"0";"1"
"234";"18";"7";"1";"9";"1";"1";"3";"2";"[29,35]";"2";"0";"1"
"235";"26";"7";"1";"11";"1";"1";"3";"1";"[5,15,26,35]";"1";"0";"1"
"236";"14";"7";"1";"29";"1";"1";"3";"1";"[3,9,12,31,39]";"1";"0";"1"
"237";"24";"7";"1";"16";"1";"1";"3";"2";"[1,3,8,21,24]";"2";"0";"1"
"238";"38";"7";"1";"4";"1";"1";"3";"1";"[1,14,17,25]";"1";"0";"1"
"239";"1";"7";"1";"32";"1";"1";"3";"1";"[6,21,26,33,36]";"1";"0";"1"
"240";"27";"7";"1";"23";"1";"1";"3";"2";"[18,27,40]";"2";"0";"1"
