"id";"id_subj";"time";"session";"id_grp";"grp";"round";"period";"sig";"links";"choice";"hist";"active"
"1";"10";"0";"1";"28";"1";"1";"1";"1";"[7,33]";"0";"0";"1"
"2";"34";"0";"1";"9";"1";"1";"1";"1";"[1,3,10,13,29,37]";"0";"0";"1"
"3";"31";"0";"1";"31";"1";"1";"1";"1";"[15,19,24,30,34]";"0";"0";"1"
"4";"17";"0";"1";"30";"1";"1";"1";"1";"[6,15,19,24,31,34,37]";"0";"0";"1"
"5";"28";"0";"1";"24";"1";"1";"1";"1";"[6,15,29,30,31,32,34]";"0";"0";"1"
"6";"18";"0";"1";"18";"1";"1";"1";"1";"[3,11,16,27]";"0";"0";"1"
"7";"32";"0";"1";"4";"1";"1";"1";"1";"[2,33,38]";"0";"0";"1"
"8";"38";"0";"1";"17";"1";"1";"1";"1";"[19]";"0";"0";"1"
"9";"11";"0";"1";"22";"1";"1";"1";"1";"[5,12,32,34]";"0";"0";"1"
"10";"33";"0";"1";"12";"1";"1";"1";"1";"[5,22]";"0";"0";"1"
"11";"3";"0";"1";"38";"1";"1";"1";"2";"[2,4,20,36,39,40]";"0";"0";"1"
"12";"12";"0";"1";"36";"1";"1";"1";"1";"[21,38,39]";"0";"0";"1"
"13";"19";"0";"1";"27";"1";"1";"1";"2";"[16,18,20,25]";"0";"0";"1"
"14";"13";"0";"1";"37";"1";"1";"1";"1";"[9,10,13,29,30]";"0";"0";"1"
"15";"26";"0";"1";"23";"1";"1";"1";"1";"[1,13,21]";"0";"0";"1"
"16";"8";"0";"1";"29";"1";"1";"1";"1";"[9,10,15,24,32,34,37]";"0";"0";"1"
"17";"37";"0";"1";"1";"1";"1";"1";"1";"[3,9,13,23]";"0";"0";"1"
"18";"22";"0";"1";"39";"1";"1";"1";"2";"[21,36,38]";"0";"0";"1"
"19";"24";"0";"1";"32";"1";"1";"1";"1";"[5,15,19,22,24,29,34]";"0";"0";"1"
"20";"21";"0";"1";"7";"1";"1";"1";"1";"[28,40]";"0";"0";"1"
"21";"40";"0";"1";"19";"1";"1";"1";"1";"[17,30,31,32]";"0";"0";"1"
"22";"2";"0";"1";"33";"1";"1";"1";"2";"[4,28]";"0";"0";"1"
"23";"15";"0";"1";"21";"1";"1";"1";"1";"[13,15,23,36,39]";"0";"0";"1"
"24";"16";"0";"1";"26";"1";"1";"1";"2";"[14,35]";"0";"0";"1"
"25";"1";"0";"1";"2";"1";"1";"1";"1";"[4,38]";"0";"0";"1"
"26";"29";"0";"1";"11";"1";"1";"1";"1";"[16,18]";"0";"0";"1"
"27";"25";"0";"1";"3";"1";"1";"1";"1";"[1,9,10,13,16,18]";"0";"0";"1"
"28";"6";"0";"1";"8";"1";"1";"1";"1";"[6,20]";"0";"0";"1"
"29";"7";"0";"1";"35";"1";"1";"1";"1";"[14,26]";"0";"0";"1"
"30";"5";"0";"1";"20";"1";"1";"1";"2";"[8,27,38]";"0";"0";"1"
"31";"20";"0";"1";"16";"1";"1";"1";"1";"[3,11,18,27]";"0";"0";"1"
"32";"14";"0";"1";"5";"1";"1";"1";"1";"[12,22,32]";"0";"0";"1"
"33";"36";"0";"1";"25";"1";"1";"1";"1";"[27]";"0";"0";"1"
"34";"23";"0";"1";"40";"1";"1";"1";"2";"[7,14,38]";"0";"0";"1"
"35";"9";"0";"1";"14";"1";"1";"1";"1";"[26,35,40]";"0";"0";"1"
"36";"35";"0";"1";"13";"1";"1";"1";"1";"[1,3,9,21,23,37]";"0";"0";"1"
