"id";"id_subj";"time";"session";"id_grp";"grp";"round";"period";"sig";"links";"choice";"hist";"active"
"1";"3";"0";"1";"22";"1";"1";"1";"2";"[1,21,23,24]";"0";"0";"1"
"2";"15";"0";"1";"10";"1";"1";"1";"1";"[9]";"0";"0";"1"
"3";"13";"0";"1";"3";"1";"1";"1";"2";"[1,2]";"0";"0";"1"
"4";"22";"0";"1";"8";"1";"1";"1";"2";"[4,6,7,9]";"0";"0";"1"
"5";"18";"0";"1";"1";"1";"1";"1";"1";"[2,3,4,5,22]";"0";"0";"1"
"6";"29";"0";"1";"17";"1";"1";"1";"1";"[16,18,19,20,32]";"0";"0";"1"
"7";"23";"0";"1";"34";"1";"1";"1";"1";"[31,32]";"0";"0";"1"
"8";"34";"0";"1";"23";"1";"1";"1";"1";"[15,21,22,24,25]";"0";"0";"1"
"9";"40";"0";"1";"15";"1";"1";"1";"2";"[11,12,13,14,23,30]";"0";"0";"1"
"10";"20";"0";"1";"27";"1";"1";"1";"1";"[26,28,29,30]";"0";"0";"1"
"11";"1";"0";"1";"37";"1";"1";"1";"1";"[36,39,40]";"0";"0";"1"
"12";"16";"0";"1";"16";"1";"1";"1";"1";"[17,18,19,20]";"0";"0";"1"
"13";"38";"0";"1";"2";"1";"1";"1";"1";"[1,3,4,5,19]";"0";"0";"1"
"14";"19";"0";"1";"21";"1";"1";"1";"1";"[22,23,24,25]";"0";"0";"1"
"15";"17";"0";"1";"12";"1";"1";"1";"1";"[11,13,14,15]";"0";"0";"1"
"16";"5";"0";"1";"39";"1";"1";"1";"2";"[37,38,40]";"0";"0";"1"
"17";"33";"0";"1";"38";"1";"1";"1";"1";"[4,36,39,40]";"0";"0";"1"
"18";"4";"0";"1";"11";"1";"1";"1";"1";"[12,13,14,15]";"0";"0";"1"
"19";"39";"0";"1";"4";"1";"1";"1";"2";"[1,2,5,8,26,38]";"0";"0";"1"
"20";"12";"0";"1";"30";"1";"1";"1";"2";"[15,26,27]";"0";"0";"1"
"21";"6";"0";"1";"33";"1";"1";"1";"1";"[7,31,32,35]";"0";"0";"1"
"22";"2";"0";"1";"20";"1";"1";"1";"2";"[16,17,18,19]";"0";"0";"1"
"23";"7";"0";"1";"28";"1";"1";"1";"1";"[26,27,29]";"0";"0";"1"
"24";"32";"0";"1";"32";"1";"1";"1";"1";"[17,31,33,34,35]";"0";"0";"1"
"25";"8";"0";"1";"19";"1";"1";"1";"2";"[2,9,16,17,18,20]";"0";"0";"1"
"26";"24";"0";"1";"25";"1";"1";"1";"1";"[21,23,24]";"0";"0";"1"
"27";"21";"0";"1";"5";"1";"1";"1";"1";"[1,2,4,18]";"0";"0";"1"
"28";"10";"0";"1";"18";"1";"1";"1";"1";"[5,16,17,19,20]";"0";"0";"1"
"29";"27";"0";"1";"9";"1";"1";"1";"1";"[6,7,8,10,19,36]";"0";"0";"1"
"30";"11";"0";"1";"31";"1";"1";"1";"2";"[32,33,34,35]";"0";"0";"1"
"31";"37";"0";"1";"26";"1";"1";"1";"1";"[4,27,28,29,30]";"0";"0";"1"
"32";"36";"0";"1";"36";"1";"1";"1";"1";"[9,37,38,40]";"0";"0";"1"
"33";"31";"0";"1";"29";"1";"1";"1";"1";"[26,27,28]";"0";"0";"1"
"34";"25";"0";"1";"24";"1";"1";"1";"1";"[21,22,23,25]";"0";"0";"1"
"35";"14";"0";"1";"40";"1";"1";"1";"2";"[36,37,38,39]";"0";"0";"1"
"36";"35";"0";"1";"13";"1";"1";"1";"2";"[11,12,14,15]";"0";"0";"1"
"37";"28";"0";"1";"14";"1";"1";"1";"1";"[11,12,13,15]";"0";"0";"1"
"38";"9";"0";"1";"7";"1";"1";"1";"1";"[6,8,9,33]";"0";"0";"1"
"39";"26";"0";"1";"35";"1";"1";"1";"1";"[31,32,33]";"0";"0";"1"
"40";"30";"0";"1";"6";"1";"1";"1";"1";"[7,8,9]";"0";"0";"1"
"41";"23";"2";"1";"34";"1";"1";"1";"1";"[31,32]";"1";"0";"1"
"42";"23";"3";"1";"34";"1";"1";"1";"1";"[31,32]";"1";"0";"1"
"43";"13";"3";"1";"3";"1";"1";"1";"2";"[1,2]";"2";"0";"1"
"44";"17";"4";"1";"12";"1";"1";"1";"1";"[11,13,14,15]";"1";"0";"1"
"45";"13";"4";"1";"3";"1";"1";"1";"2";"[1,2]";"2";"0";"1"
"46";"17";"5";"1";"12";"1";"1";"1";"1";"[11,13,14,15]";"1";"0";"1"
"47";"19";"6";"1";"21";"1";"1";"1";"1";"[22,23,24,25]";"1";"0";"1"
"48";"2";"6";"1";"20";"1";"1";"1";"2";"[16,17,18,19]";"2";"0";"1"
"49";"40";"6";"1";"15";"1";"1";"1";"2";"[11,12,13,14,23,30]";"2";"0";"1"
"50";"28";"7";"1";"14";"1";"1";"1";"1";"[11,12,13,15]";"1";"0";"1"
"51";"18";"7";"1";"1";"1";"1";"1";"1";"[2,3,4,5,22]";"1";"0";"1"
"52";"38";"7";"1";"2";"1";"1";"1";"1";"[1,3,4,5,19]";"1";"0";"1"
"53";"19";"7";"1";"21";"1";"1";"1";"1";"[22,23,24,25]";"1";"0";"1"
"54";"2";"7";"1";"20";"1";"1";"1";"2";"[16,17,18,19]";"2";"0";"1"
"55";"34";"7";"1";"23";"1";"1";"1";"1";"[15,21,22,24,25]";"1";"0";"1"
"56";"40";"7";"1";"15";"1";"1";"1";"2";"[11,12,13,14,23,30]";"2";"0";"1"
"57";"3";"7";"1";"22";"1";"1";"1";"2";"[1,21,23,24]";"2";"0";"1"
"58";"28";"8";"1";"14";"1";"1";"1";"1";"[11,12,13,15]";"1";"0";"1"
"59";"22";"8";"1";"8";"1";"1";"1";"2";"[4,6,7,9]";"1";"0";"1"
"60";"18";"8";"1";"1";"1";"1";"1";"1";"[2,3,4,5,22]";"1";"0";"1"
"61";"29";"8";"1";"17";"1";"1";"1";"1";"[16,18,19,20,32]";"2";"0";"1"
"62";"35";"8";"1";"13";"1";"1";"1";"2";"[11,12,14,15]";"1";"0";"1"
"63";"38";"8";"1";"2";"1";"1";"1";"1";"[1,3,4,5,19]";"1";"0";"1"
"64";"37";"8";"1";"26";"1";"1";"1";"1";"[4,27,28,29,30]";"1";"0";"1"
"65";"11";"8";"1";"31";"1";"1";"1";"2";"[32,33,34,35]";"2";"0";"1"
"66";"1";"8";"1";"37";"1";"1";"1";"1";"[36,39,40]";"1";"0";"1"
"67";"34";"8";"1";"23";"1";"1";"1";"1";"[15,21,22,24,25]";"1";"0";"1"
"68";"6";"8";"1";"33";"1";"1";"1";"1";"[7,31,32,35]";"1";"0";"1"
"69";"3";"8";"1";"22";"1";"1";"1";"2";"[1,21,23,24]";"2";"0";"1"
"70";"7";"9";"1";"28";"1";"1";"1";"1";"[26,27,29]";"1";"0";"1"
"71";"22";"9";"1";"8";"1";"1";"1";"2";"[4,6,7,9]";"1";"0";"1"
"72";"15";"9";"1";"10";"1";"1";"1";"1";"[9]";"1";"0";"1"
"73";"29";"9";"1";"17";"1";"1";"1";"1";"[16,18,19,20,32]";"2";"0";"1"
"74";"35";"9";"1";"13";"1";"1";"1";"2";"[11,12,14,15]";"1";"0";"1"
"75";"10";"9";"1";"18";"1";"1";"1";"1";"[5,16,17,19,20]";"1";"0";"1"
"76";"21";"9";"1";"5";"1";"1";"1";"1";"[1,2,4,18]";"1";"0";"1"
"77";"37";"9";"1";"26";"1";"1";"1";"1";"[4,27,28,29,30]";"1";"0";"1"
"78";"11";"9";"1";"31";"1";"1";"1";"2";"[32,33,34,35]";"2";"0";"1"
"79";"1";"9";"1";"37";"1";"1";"1";"1";"[36,39,40]";"1";"0";"1"
"80";"6";"9";"1";"33";"1";"1";"1";"1";"[7,31,32,35]";"1";"0";"1"
"81";"7";"10";"1";"28";"1";"1";"1";"1";"[26,27,29]";"1";"0";"1"
"82";"30";"10";"1";"6";"1";"1";"1";"1";"[7,8,9]";"2";"0";"1"
