"group","round","period","mean","type","good","initsig"
1,2,9,0.75,"SB_40","Correct consensus",0.675
1,2,10,0.65,"SB_40","Correct consensus",0.675
1,2,11,0.625,"SB_40","Correct consensus",0.675
1,2,12,0.675,"SB_40","Correct consensus",0.675
1,3,1,0.65,"SB_40","Breakdown",0.7
1,3,2,0.725,"SB_40","Breakdown",0.7
1,3,3,0.75,"SB_40","Breakdown",0.7
1,3,4,0.725,"SB_40","Breakdown",0.7
1,3,5,0.75,"SB_40","Breakdown",0.7
1,3,6,0.75,"SB_40","Breakdown",0.7
1,3,7,0.675,"SB_40","Breakdown",0.7
1,3,8,0.675,"SB_40","Breakdown",0.7
1,3,9,0.675,"SB_40","Breakdown",0.7
1,3,10,0.675,"SB_40","Breakdown",0.7
1,3,11,0.775,"SB_40","Breakdown",0.7
1,3,12,0.7,"SB_40","Breakdown",0.7
1,4,1,0.75,"SB_40","Correct consensus",0.725
1,4,2,0.8,"SB_40","Correct consensus",0.725
1,4,3,0.85,"SB_40","Correct consensus",0.725
1,4,4,0.925,"SB_40","Correct consensus",0.725
1,4,5,0.925,"SB_40","Correct consensus",0.725
1,4,6,1,"SB_40","Correct consensus",0.725
1,4,7,1,"SB_40","Correct consensus",0.725
1,4,8,0.975,"SB_40","Correct consensus",0.725
1,4,9,0.95,"SB_40","Correct consensus",0.725
1,4,10,0.95,"SB_40","Correct consensus",0.725
1,4,11,0.925,"SB_40","Correct consensus",0.725
1,4,12,0.975,"SB_40","Correct consensus",0.725
1,5,1,0.7,"SB_40","Correct consensus",0.75
1,5,2,0.7,"SB_40","Correct consensus",0.75
1,5,3,0.7,"SB_40","Correct consensus",0.75
1,5,4,0.7,"SB_40","Correct consensus",0.75
1,5,5,0.675,"SB_40","Correct consensus",0.75
1,5,6,0.675,"SB_40","Correct consensus",0.75
1,5,7,0.675,"SB_40","Correct consensus",0.75
1,5,8,0.675,"SB_40","Correct consensus",0.75
1,5,9,0.65,"SB_40","Correct consensus",0.75
1,5,10,0.65,"SB_40","Correct consensus",0.75
1,5,11,0.675,"SB_40","Correct consensus",0.75
1,5,12,0.7,"SB_40","Correct consensus",0.75
1,6,1,0.55,"SB_40","Breakdown",0.55
1,6,2,0.6,"SB_40","Breakdown",0.55
1,6,3,0.6,"SB_40","Breakdown",0.55
1,6,4,0.6,"SB_40","Breakdown",0.55
1,6,5,0.7,"SB_40","Breakdown",0.55
1,6,6,0.725,"SB_40","Breakdown",0.55
1,6,7,0.775,"SB_40","Breakdown",0.55
1,6,8,0.825,"SB_40","Breakdown",0.55
1,6,9,0.875,"SB_40","Breakdown",0.55
1,6,10,0.825,"SB_40","Breakdown",0.55
1,6,11,0.8,"SB_40","Breakdown",0.55
1,6,12,0.775,"SB_40","Breakdown",0.55
2,1,1,0.675,"SB_40","Correct consensus",0.75
2,1,2,0.625,"SB_40","Correct consensus",0.75
2,1,3,0.625,"SB_40","Correct consensus",0.75
2,1,4,0.625,"SB_40","Correct consensus",0.75
2,1,5,0.6,"SB_40","Correct consensus",0.75
2,1,6,0.7,"SB_40","Correct consensus",0.75
2,1,7,0.6,"SB_40","Correct consensus",0.75
2,1,8,0.625,"SB_40","Correct consensus",0.75
2,1,9,0.625,"SB_40","Correct consensus",0.75
2,1,10,0.7,"SB_40","Correct consensus",0.75
2,1,11,0.675,"SB_40","Correct consensus",0.75
2,1,12,0.7,"SB_40","Correct consensus",0.75
2,2,1,0.65,"SB_40","Correct consensus",0.675
2,2,2,0.675,"SB_40","Correct consensus",0.675
2,2,3,0.725,"SB_40","Correct consensus",0.675
2,2,4,0.775,"SB_40","Correct consensus",0.675
2,2,5,0.7,"SB_40","Correct consensus",0.675
2,2,6,0.7,"SB_40","Correct consensus",0.675
2,2,7,0.725,"SB_40","Correct consensus",0.675
2,2,8,0.775,"SB_40","Correct consensus",0.675
2,2,9,0.725,"SB_40","Correct consensus",0.675
2,2,10,0.7,"SB_40","Correct consensus",0.675
2,2,11,0.75,"SB_40","Correct consensus",0.675
2,2,12,0.775,"SB_40","Correct consensus",0.675
2,3,1,0.575,"SB_40","Correct consensus",0.6
2,3,2,0.6,"SB_40","Correct consensus",0.6
2,3,3,0.65,"SB_40","Correct consensus",0.6
2,3,4,0.6,"SB_40","Correct consensus",0.6
2,3,5,0.55,"SB_40","Correct consensus",0.6
2,3,6,0.625,"SB_40","Correct consensus",0.6
2,3,7,0.6,"SB_40","Correct consensus",0.6
2,3,8,0.6,"SB_40","Correct consensus",0.6
2,3,9,0.6,"SB_40","Correct consensus",0.6
2,3,10,0.7,"SB_40","Correct consensus",0.6
2,3,11,0.65,"SB_40","Correct consensus",0.6
2,3,12,0.625,"SB_40","Correct consensus",0.6
2,4,1,0.625,"SB_40","Correct consensus",0.7
2,4,2,0.7,"SB_40","Correct consensus",0.7
2,4,3,0.825,"SB_40","Correct consensus",0.7
2,4,4,0.825,"SB_40","Correct consensus",0.7
2,4,5,0.775,"SB_40","Correct consensus",0.7
2,4,6,0.8,"SB_40","Correct consensus",0.7
2,4,7,0.75,"SB_40","Correct consensus",0.7
2,4,8,0.7,"SB_40","Correct consensus",0.7
2,4,9,0.7,"SB_40","Correct consensus",0.7
2,4,10,0.775,"SB_40","Correct consensus",0.7
2,4,11,0.775,"SB_40","Correct consensus",0.7
2,4,12,0.825,"SB_40","Correct consensus",0.7
2,5,1,0.675,"SB_40","Correct consensus",0.675
2,5,2,0.725,"SB_40","Correct consensus",0.675
2,5,3,0.75,"SB_40","Correct consensus",0.675
2,5,4,0.8,"SB_40","Correct consensus",0.675
2,5,5,0.85,"SB_40","Correct consensus",0.675
2,5,6,0.775,"SB_40","Correct consensus",0.675
2,5,7,0.775,"SB_40","Correct consensus",0.675
2,5,8,0.75,"SB_40","Correct consensus",0.675
2,5,9,0.825,"SB_40","Correct consensus",0.675
2,5,10,0.825,"SB_40","Correct consensus",0.675
2,5,11,0.825,"SB_40","Correct consensus",0.675
2,5,12,0.8,"SB_40","Correct consensus",0.675
2,6,1,0.7,"SB_40","Correct consensus",0.75
2,6,2,0.725,"SB_40","Correct consensus",0.75
2,6,3,0.8,"SB_40","Correct consensus",0.75
2,6,4,0.85,"SB_40","Correct consensus",0.75
2,6,5,0.9,"SB_40","Correct consensus",0.75
2,6,6,0.85,"SB_40","Correct consensus",0.75
2,6,7,0.95,"SB_40","Correct consensus",0.75
2,6,8,0.925,"SB_40","Correct consensus",0.75
2,6,9,0.875,"SB_40","Correct consensus",0.75
2,6,10,0.95,"SB_40","Correct consensus",0.75
2,6,11,0.95,"SB_40","Correct consensus",0.75
2,6,12,0.95,"SB_40","Correct consensus",0.75
3,1,1,0.625,"SB_40","Breakdown",0.7
3,1,2,0.7,"SB_40","Breakdown",0.7
3,1,3,0.75,"SB_40","Breakdown",0.7
3,1,4,0.775,"SB_40","Breakdown",0.7
3,1,5,0.775,"SB_40","Breakdown",0.7
3,1,6,0.65,"SB_40","Breakdown",0.7
3,1,7,0.725,"SB_40","Breakdown",0.7
3,1,8,0.775,"SB_40","Breakdown",0.7
3,1,9,0.75,"SB_40","Breakdown",0.7
3,1,10,0.625,"SB_40","Breakdown",0.7
3,1,11,0.675,"SB_40","Breakdown",0.7
3,1,12,0.725,"SB_40","Breakdown",0.7
3,2,1,0.625,"SB_40","Breakdown",0.675
3,2,2,0.675,"SB_40","Breakdown",0.675
3,2,3,0.625,"SB_40","Breakdown",0.675
3,2,4,0.625,"SB_40","Breakdown",0.675
3,2,5,0.625,"SB_40","Breakdown",0.675
3,2,6,0.65,"SB_40","Breakdown",0.675
3,2,7,0.7,"SB_40","Breakdown",0.675
3,2,8,0.65,"SB_40","Breakdown",0.675
3,2,9,0.6,"SB_40","Breakdown",0.675
3,2,10,0.575,"SB_40","Breakdown",0.675
3,2,11,0.625,"SB_40","Breakdown",0.675
3,2,12,0.7,"SB_40","Breakdown",0.675
3,3,1,0.7,"SB_40","Correct consensus",0.75
3,3,2,0.7,"SB_40","Correct consensus",0.75
3,3,3,0.7,"SB_40","Correct consensus",0.75
3,3,4,0.725,"SB_40","Correct consensus",0.75
3,3,5,0.675,"SB_40","Correct consensus",0.75
3,3,6,0.65,"SB_40","Correct consensus",0.75
3,3,7,0.65,"SB_40","Correct consensus",0.75
3,3,8,0.75,"SB_40","Correct consensus",0.75
3,3,9,0.725,"SB_40","Correct consensus",0.75
3,3,10,0.8,"SB_40","Correct consensus",0.75
3,3,11,0.8,"SB_40","Correct consensus",0.75
3,3,12,0.8,"SB_40","Correct consensus",0.75
3,4,1,0.65,"SB_40","Correct consensus",0.65
3,4,2,0.775,"SB_40","Correct consensus",0.65
3,4,3,0.775,"SB_40","Correct consensus",0.65
3,4,4,0.75,"SB_40","Correct consensus",0.65
3,4,5,0.725,"SB_40","Correct consensus",0.65
3,4,6,0.75,"SB_40","Correct consensus",0.65
3,4,7,0.775,"SB_40","Correct consensus",0.65
3,4,8,0.85,"SB_40","Correct consensus",0.65
3,4,9,0.85,"SB_40","Correct consensus",0.65
3,4,10,0.85,"SB_40","Correct consensus",0.65
3,4,11,0.875,"SB_40","Correct consensus",0.65
3,4,12,0.9,"SB_40","Correct consensus",0.65
3,5,1,0.55,"SB_40","Breakdown",0.625
3,5,2,0.55,"SB_40","Breakdown",0.625
3,5,3,0.5,"SB_40","Breakdown",0.625
3,5,4,0.5,"SB_40","Breakdown",0.625
3,5,5,0.55,"SB_40","Breakdown",0.625
3,5,6,0.6,"SB_40","Breakdown",0.625
3,5,7,0.6,"SB_40","Breakdown",0.625
3,5,8,0.6,"SB_40","Breakdown",0.625
3,5,9,0.55,"SB_40","Breakdown",0.625
3,5,10,0.5,"SB_40","Breakdown",0.625
3,5,11,0.5,"SB_40","Breakdown",0.625
3,5,12,0.475,"SB_40","Breakdown",0.625
3,6,1,0.7,"SB_40","Correct consensus",0.675
3,6,2,0.8,"SB_40","Correct consensus",0.675
3,6,3,0.825,"SB_40","Correct consensus",0.675
3,6,4,0.8,"SB_40","Correct consensus",0.675
3,6,5,0.85,"SB_40","Correct consensus",0.675
3,6,6,0.925,"SB_40","Correct consensus",0.675
3,6,7,0.85,"SB_40","Correct consensus",0.675
3,6,8,0.825,"SB_40","Correct consensus",0.675
3,6,9,0.875,"SB_40","Correct consensus",0.675
3,6,10,0.875,"SB_40","Correct consensus",0.675
3,6,11,0.925,"SB_40","Correct consensus",0.675
3,6,12,0.9,"SB_40","Correct consensus",0.675
4,1,1,0.625,"SB_40","Correct consensus",0.75
4,1,2,0.6,"SB_40","Correct consensus",0.75
4,1,3,0.75,"SB_40","Correct consensus",0.75
4,1,4,0.7,"SB_40","Correct consensus",0.75
4,1,5,0.65,"SB_40","Correct consensus",0.75
4,1,6,0.7,"SB_40","Correct consensus",0.75
4,1,7,0.775,"SB_40","Correct consensus",0.75
4,1,8,0.8,"SB_40","Correct consensus",0.75
4,1,9,0.775,"SB_40","Correct consensus",0.75
4,1,10,0.775,"SB_40","Correct consensus",0.75
4,1,11,0.75,"SB_40","Correct consensus",0.75
4,1,12,0.725,"SB_40","Correct consensus",0.75
4,2,1,0.775,"SB_40","Correct consensus",0.75
4,2,2,0.75,"SB_40","Correct consensus",0.75
4,2,3,0.725,"SB_40","Correct consensus",0.75
4,2,4,0.75,"SB_40","Correct consensus",0.75
4,2,5,0.7,"SB_40","Correct consensus",0.75
4,2,6,0.675,"SB_40","Correct consensus",0.75
4,2,7,0.75,"SB_40","Correct consensus",0.75
4,2,8,0.775,"SB_40","Correct consensus",0.75
4,2,9,0.825,"SB_40","Correct consensus",0.75
4,2,10,0.825,"SB_40","Correct consensus",0.75
4,2,11,0.775,"SB_40","Correct consensus",0.75
4,2,12,0.8,"SB_40","Correct consensus",0.75
4,3,1,0.75,"SB_40","Correct consensus",0.85
4,3,2,0.725,"SB_40","Correct consensus",0.85
4,3,3,0.75,"SB_40","Correct consensus",0.85
4,3,4,0.8,"SB_40","Correct consensus",0.85
4,3,5,0.775,"SB_40","Correct consensus",0.85
4,3,6,0.775,"SB_40","Correct consensus",0.85
4,3,7,0.825,"SB_40","Correct consensus",0.85
4,3,8,0.775,"SB_40","Correct consensus",0.85
4,3,9,0.775,"SB_40","Correct consensus",0.85
4,3,10,0.825,"SB_40","Correct consensus",0.85
4,3,11,0.775,"SB_40","Correct consensus",0.85
4,3,12,0.825,"SB_40","Correct consensus",0.85
4,4,1,0.7,"SB_40","Correct consensus",0.725
4,4,2,0.7,"SB_40","Correct consensus",0.725
4,4,3,0.675,"SB_40","Correct consensus",0.725
4,4,4,0.675,"SB_40","Correct consensus",0.725
4,4,5,0.7,"SB_40","Correct consensus",0.725
4,4,6,0.7,"SB_40","Correct consensus",0.725
4,4,7,0.65,"SB_40","Correct consensus",0.725
4,4,8,0.625,"SB_40","Correct consensus",0.725
4,4,9,0.6,"SB_40","Correct consensus",0.725
4,4,10,0.6,"SB_40","Correct consensus",0.725
4,4,11,0.6,"SB_40","Correct consensus",0.725
4,4,12,0.55,"SB_40","Correct consensus",0.725
4,5,1,0.6,"SB_40","Correct consensus",0.7
4,5,2,0.725,"SB_40","Correct consensus",0.7
4,5,3,0.775,"SB_40","Correct consensus",0.7
4,5,4,0.825,"SB_40","Correct consensus",0.7
4,5,5,0.8,"SB_40","Correct consensus",0.7
4,5,6,0.85,"SB_40","Correct consensus",0.7
4,5,7,0.825,"SB_40","Correct consensus",0.7
4,5,8,0.775,"SB_40","Correct consensus",0.7
4,5,9,0.725,"SB_40","Correct consensus",0.7
4,5,10,0.8,"SB_40","Correct consensus",0.7
4,5,11,0.825,"SB_40","Correct consensus",0.7
4,5,12,0.8,"SB_40","Correct consensus",0.7
4,6,1,0.725,"SB_40","Breakdown",0.7
4,6,2,0.775,"SB_40","Breakdown",0.7
4,6,3,0.85,"SB_40","Breakdown",0.7
4,6,4,0.825,"SB_40","Breakdown",0.7
4,6,5,0.8,"SB_40","Breakdown",0.7
4,6,6,0.8,"SB_40","Breakdown",0.7
4,6,7,0.8,"SB_40","Breakdown",0.7
4,6,8,0.8,"SB_40","Breakdown",0.7
4,6,9,0.8,"SB_40","Breakdown",0.7
4,6,10,0.825,"SB_40","Breakdown",0.7
4,6,11,0.8,"SB_40","Breakdown",0.7
4,6,12,0.85,"SB_40","Breakdown",0.7
1,1,1,0.625,"RF_40","Correct consensus",0.7
1,1,2,0.475,"RF_40","Correct consensus",0.7
1,1,3,0.4,"RF_40","Correct consensus",0.7
1,1,4,0.15,"RF_40","Correct consensus",0.7
1,1,5,0.3,"RF_40","Correct consensus",0.7
1,1,6,0.4,"RF_40","Correct consensus",0.7
1,1,7,0.4,"RF_40","Correct consensus",0.7
1,1,8,0.475,"RF_40","Correct consensus",0.7
1,1,9,0.25,"RF_40","Correct consensus",0.7
1,1,10,0.275,"RF_40","Correct consensus",0.7
1,1,11,0.225,"RF_40","Correct consensus",0.7
1,1,12,0.15,"RF_40","Correct consensus",0.7
1,2,1,0.75,"RF_40","Correct consensus",0.675
1,2,2,0.725,"RF_40","Correct consensus",0.675
1,2,3,0.65,"RF_40","Correct consensus",0.675
1,2,4,0.5,"RF_40","Correct consensus",0.675
1,2,5,0.625,"RF_40","Correct consensus",0.675
1,2,6,0.475,"RF_40","Correct consensus",0.675
1,2,7,0.8,"RF_40","Correct consensus",0.675
1,2,8,0.8,"RF_40","Correct consensus",0.675
1,2,9,0.6,"RF_40","Correct consensus",0.675
1,2,10,0.375,"RF_40","Correct consensus",0.675
1,2,11,0.55,"RF_40","Correct consensus",0.675
1,2,12,0.675,"RF_40","Correct consensus",0.675
1,3,1,0.6,"RF_40","Correct consensus",0.7
1,3,2,0.525,"RF_40","Correct consensus",0.7
1,3,3,0.525,"RF_40","Correct consensus",0.7
1,3,4,0.55,"RF_40","Correct consensus",0.7
1,3,5,0.65,"RF_40","Correct consensus",0.7
1,3,6,0.7,"RF_40","Correct consensus",0.7
1,3,7,0.75,"RF_40","Correct consensus",0.7
1,3,8,0.75,"RF_40","Correct consensus",0.7
1,3,9,0.725,"RF_40","Correct consensus",0.7
1,3,10,0.575,"RF_40","Correct consensus",0.7
1,3,11,0.725,"RF_40","Correct consensus",0.7
1,3,12,0.7,"RF_40","Correct consensus",0.7
1,4,1,0.625,"RF_40","Correct consensus",0.725
1,4,2,0.725,"RF_40","Correct consensus",0.725
1,4,3,0.775,"RF_40","Correct consensus",0.725
1,4,4,0.725,"RF_40","Correct consensus",0.725
1,4,5,0.8,"RF_40","Correct consensus",0.725
1,4,6,0.825,"RF_40","Correct consensus",0.725
1,4,7,0.75,"RF_40","Correct consensus",0.725
1,4,8,0.75,"RF_40","Correct consensus",0.725
1,4,9,0.825,"RF_40","Correct consensus",0.725
1,4,10,0.8,"RF_40","Correct consensus",0.725
1,4,11,0.85,"RF_40","Correct consensus",0.725
1,4,12,0.85,"RF_40","Correct consensus",0.725
1,5,1,0.625,"RF_40","Correct consensus",0.75
1,5,2,0.85,"RF_40","Correct consensus",0.75
1,5,3,0.825,"RF_40","Correct consensus",0.75
1,5,4,0.825,"RF_40","Correct consensus",0.75
1,5,5,0.775,"RF_40","Correct consensus",0.75
1,5,6,0.8,"RF_40","Correct consensus",0.75
1,5,7,0.825,"RF_40","Correct consensus",0.75
1,5,8,0.775,"RF_40","Correct consensus",0.75
1,5,9,0.85,"RF_40","Correct consensus",0.75
1,5,10,0.85,"RF_40","Correct consensus",0.75
1,5,11,0.875,"RF_40","Correct consensus",0.75
1,5,12,0.85,"RF_40","Correct consensus",0.75
1,6,1,0.575,"RF_40","Incorrect consensus",0.55
1,6,2,0.4,"RF_40","Incorrect consensus",0.55
1,6,3,0.325,"RF_40","Incorrect consensus",0.55
1,6,4,0.25,"RF_40","Incorrect consensus",0.55
1,6,5,0.125,"RF_40","Incorrect consensus",0.55
1,6,6,0.175,"RF_40","Incorrect consensus",0.55
1,6,7,0.175,"RF_40","Incorrect consensus",0.55
1,6,8,0.175,"RF_40","Incorrect consensus",0.55
1,6,9,0.2,"RF_40","Incorrect consensus",0.55
1,6,10,0.225,"RF_40","Incorrect consensus",0.55
1,6,11,0.175,"RF_40","Incorrect consensus",0.55
1,6,12,0.175,"RF_40","Incorrect consensus",0.55
2,1,1,0.825,"RF_40","Correct consensus",0.75
2,1,2,0.825,"RF_40","Correct consensus",0.75
2,1,3,0.875,"RF_40","Correct consensus",0.75
2,1,4,0.8,"RF_40","Correct consensus",0.75
2,1,5,0.8,"RF_40","Correct consensus",0.75
2,1,6,0.8,"RF_40","Correct consensus",0.75
2,1,7,0.8,"RF_40","Correct consensus",0.75
2,1,8,0.875,"RF_40","Correct consensus",0.75
2,1,9,0.8,"RF_40","Correct consensus",0.75
2,1,10,0.9,"RF_40","Correct consensus",0.75
2,1,11,0.9,"RF_40","Correct consensus",0.75
2,1,12,0.9,"RF_40","Correct consensus",0.75
2,2,1,0.65,"RF_40","Correct consensus",0.675
2,2,2,0.875,"RF_40","Correct consensus",0.675
2,2,3,0.825,"RF_40","Correct consensus",0.675
2,2,4,0.9,"RF_40","Correct consensus",0.675
2,2,5,0.95,"RF_40","Correct consensus",0.675
2,2,6,0.95,"RF_40","Correct consensus",0.675
2,2,7,0.9,"RF_40","Correct consensus",0.675
2,2,8,0.875,"RF_40","Correct consensus",0.675
2,2,9,0.95,"RF_40","Correct consensus",0.675
2,2,10,0.9,"RF_40","Correct consensus",0.675
2,2,11,0.9,"RF_40","Correct consensus",0.675
2,2,12,0.9,"RF_40","Correct consensus",0.675
2,3,1,0.575,"RF_40","Incorrect consensus",0.6
2,3,2,0.425,"RF_40","Incorrect consensus",0.6
2,3,3,0.325,"RF_40","Incorrect consensus",0.6
2,3,4,0.3,"RF_40","Incorrect consensus",0.6
2,3,5,0.3,"RF_40","Incorrect consensus",0.6
2,3,6,0.325,"RF_40","Incorrect consensus",0.6
2,3,7,0.325,"RF_40","Incorrect consensus",0.6
2,3,8,0.575,"RF_40","Incorrect consensus",0.6
2,3,9,0.625,"RF_40","Incorrect consensus",0.6
2,3,10,0.325,"RF_40","Incorrect consensus",0.6
2,3,11,0.3,"RF_40","Incorrect consensus",0.6
2,3,12,0.325,"RF_40","Incorrect consensus",0.6
2,4,1,0.7,"RF_40","Correct consensus",0.7
2,4,2,0.875,"RF_40","Correct consensus",0.7
2,4,3,0.9,"RF_40","Correct consensus",0.7
2,4,4,0.9,"RF_40","Correct consensus",0.7
2,4,5,0.9,"RF_40","Correct consensus",0.7
2,4,6,0.875,"RF_40","Correct consensus",0.7
2,4,7,0.9,"RF_40","Correct consensus",0.7
2,4,8,0.875,"RF_40","Correct consensus",0.7
2,4,9,0.95,"RF_40","Correct consensus",0.7
2,4,10,0.875,"RF_40","Correct consensus",0.7
2,4,11,0.9,"RF_40","Correct consensus",0.7
2,4,12,0.9,"RF_40","Correct consensus",0.7
2,5,1,0.625,"RF_40","Incorrect consensus",0.675
2,5,2,0.35,"RF_40","Incorrect consensus",0.675
2,5,3,0.25,"RF_40","Incorrect consensus",0.675
2,5,4,0.15,"RF_40","Incorrect consensus",0.675
2,5,5,0.2,"RF_40","Incorrect consensus",0.675
2,5,6,0.125,"RF_40","Incorrect consensus",0.675
2,5,7,0.15,"RF_40","Incorrect consensus",0.675
2,5,8,0.175,"RF_40","Incorrect consensus",0.675
2,5,9,0.225,"RF_40","Incorrect consensus",0.675
2,5,10,0.225,"RF_40","Incorrect consensus",0.675
2,5,11,0.225,"RF_40","Incorrect consensus",0.675
2,5,12,0.275,"RF_40","Incorrect consensus",0.675
2,6,1,0.725,"RF_40","Correct consensus",0.75
2,6,2,0.75,"RF_40","Correct consensus",0.75
2,6,3,0.85,"RF_40","Correct consensus",0.75
2,6,4,0.925,"RF_40","Correct consensus",0.75
2,6,5,0.8,"RF_40","Correct consensus",0.75
2,6,6,0.85,"RF_40","Correct consensus",0.75
2,6,7,0.9,"RF_40","Correct consensus",0.75
2,6,8,0.95,"RF_40","Correct consensus",0.75
2,6,9,0.925,"RF_40","Correct consensus",0.75
2,6,10,0.925,"RF_40","Correct consensus",0.75
2,6,11,1,"RF_40","Correct consensus",0.75
2,6,12,0.975,"RF_40","Correct consensus",0.75
3,1,1,0.65,"RF_40","Correct consensus",0.7
3,1,2,0.8,"RF_40","Correct consensus",0.7
3,1,3,0.8,"RF_40","Correct consensus",0.7
3,1,4,0.875,"RF_40","Correct consensus",0.7
3,1,5,0.725,"RF_40","Correct consensus",0.7
3,1,6,0.7,"RF_40","Correct consensus",0.7
3,1,7,0.825,"RF_40","Correct consensus",0.7
3,1,8,0.775,"RF_40","Correct consensus",0.7
3,1,9,0.775,"RF_40","Correct consensus",0.7
3,1,10,0.75,"RF_40","Correct consensus",0.7
3,1,11,0.725,"RF_40","Correct consensus",0.7
3,1,12,0.8,"RF_40","Correct consensus",0.7
3,2,1,0.675,"RF_40","Correct consensus",0.675
3,2,2,0.9,"RF_40","Correct consensus",0.675
3,2,3,0.875,"RF_40","Correct consensus",0.675
3,2,4,0.75,"RF_40","Correct consensus",0.675
3,2,5,0.85,"RF_40","Correct consensus",0.675
3,2,6,0.825,"RF_40","Correct consensus",0.675
3,2,7,0.575,"RF_40","Correct consensus",0.675
3,2,8,0.725,"RF_40","Correct consensus",0.675
3,2,9,0.875,"RF_40","Correct consensus",0.675
3,2,10,0.85,"RF_40","Correct consensus",0.675
3,2,11,0.825,"RF_40","Correct consensus",0.675
3,2,12,0.9,"RF_40","Correct consensus",0.675
3,3,1,0.675,"RF_40","Correct consensus",0.75
3,3,2,0.925,"RF_40","Correct consensus",0.75
3,3,3,0.925,"RF_40","Correct consensus",0.75
3,3,4,0.925,"RF_40","Correct consensus",0.75
3,3,5,0.975,"RF_40","Correct consensus",0.75
3,3,6,0.95,"RF_40","Correct consensus",0.75
3,3,7,0.9,"RF_40","Correct consensus",0.75
3,3,8,0.85,"RF_40","Correct consensus",0.75
3,3,9,0.85,"RF_40","Correct consensus",0.75
3,3,10,0.875,"RF_40","Correct consensus",0.75
3,3,11,0.925,"RF_40","Correct consensus",0.75
3,3,12,0.875,"RF_40","Correct consensus",0.75
3,4,1,0.675,"RF_40","Incorrect consensus",0.65
3,4,2,0.85,"RF_40","Incorrect consensus",0.65
3,4,3,0.9,"RF_40","Incorrect consensus",0.65
3,4,4,0.975,"RF_40","Incorrect consensus",0.65
3,4,5,0.975,"RF_40","Incorrect consensus",0.65
3,4,6,0.95,"RF_40","Incorrect consensus",0.65
3,4,7,0.925,"RF_40","Incorrect consensus",0.65
3,4,8,0.925,"RF_40","Incorrect consensus",0.65
3,4,9,0.925,"RF_40","Incorrect consensus",0.65
3,4,10,0.9,"RF_40","Incorrect consensus",0.65
3,4,11,0.95,"RF_40","Incorrect consensus",0.65
3,4,12,0.975,"RF_40","Incorrect consensus",0.65
3,5,1,0.625,"RF_40","Correct consensus",0.625
3,5,2,0.8,"RF_40","Correct consensus",0.625
3,5,3,0.9,"RF_40","Correct consensus",0.625
3,5,4,0.9,"RF_40","Correct consensus",0.625
3,5,5,0.85,"RF_40","Correct consensus",0.625
3,5,6,0.8,"RF_40","Correct consensus",0.625
3,5,7,0.9,"RF_40","Correct consensus",0.625
3,5,8,0.925,"RF_40","Correct consensus",0.625
3,5,9,0.875,"RF_40","Correct consensus",0.625
3,5,10,0.95,"RF_40","Correct consensus",0.625
3,5,11,0.875,"RF_40","Correct consensus",0.625
3,5,12,0.925,"RF_40","Correct consensus",0.625
3,6,1,0.7,"RF_40","Correct consensus",0.675
3,6,2,0.95,"RF_40","Correct consensus",0.675
3,6,3,0.925,"RF_40","Correct consensus",0.675
3,6,4,0.925,"RF_40","Correct consensus",0.675
3,6,5,0.975,"RF_40","Correct consensus",0.675
3,6,6,0.925,"RF_40","Correct consensus",0.675
3,6,7,0.925,"RF_40","Correct consensus",0.675
3,6,8,0.95,"RF_40","Correct consensus",0.675
3,6,9,0.9,"RF_40","Correct consensus",0.675
3,6,10,0.95,"RF_40","Correct consensus",0.675
3,6,11,0.975,"RF_40","Correct consensus",0.675
3,6,12,0.975,"RF_40","Correct consensus",0.675
4,1,1,0.725,"RF_40","Correct consensus",0.75
4,1,2,0.75,"RF_40","Correct consensus",0.75
4,1,3,0.775,"RF_40","Correct consensus",0.75
4,1,4,0.925,"RF_40","Correct consensus",0.75
4,1,5,0.825,"RF_40","Correct consensus",0.75
4,1,6,0.8,"RF_40","Correct consensus",0.75
4,1,7,0.85,"RF_40","Correct consensus",0.75
4,1,8,0.85,"RF_40","Correct consensus",0.75
4,1,9,0.825,"RF_40","Correct consensus",0.75
4,1,10,0.8,"RF_40","Correct consensus",0.75
4,1,11,0.8,"RF_40","Correct consensus",0.75
4,1,12,0.875,"RF_40","Correct consensus",0.75
4,2,1,0.725,"RF_40","Correct consensus",0.75
4,2,2,0.875,"RF_40","Correct consensus",0.75
4,2,3,0.925,"RF_40","Correct consensus",0.75
4,2,4,0.975,"RF_40","Correct consensus",0.75
4,2,5,0.95,"RF_40","Correct consensus",0.75
4,2,6,0.95,"RF_40","Correct consensus",0.75
4,2,7,0.9,"RF_40","Correct consensus",0.75
4,2,8,0.95,"RF_40","Correct consensus",0.75
4,2,9,1,"RF_40","Correct consensus",0.75
4,2,10,1,"RF_40","Correct consensus",0.75
4,2,11,0.975,"RF_40","Correct consensus",0.75
4,2,12,1,"RF_40","Correct consensus",0.75
4,3,1,0.85,"RF_40","Correct consensus",0.85
4,3,2,0.85,"RF_40","Correct consensus",0.85
4,3,3,0.95,"RF_40","Correct consensus",0.85
4,3,4,0.925,"RF_40","Correct consensus",0.85
4,3,5,0.975,"RF_40","Correct consensus",0.85
4,3,6,0.975,"RF_40","Correct consensus",0.85
4,3,7,0.925,"RF_40","Correct consensus",0.85
4,3,8,0.975,"RF_40","Correct consensus",0.85
4,3,9,0.975,"RF_40","Correct consensus",0.85
